0.000,20.510
0.010,20.579
0.020,21.293
0.030,20.249
0.040,20.565
0.050,21.017
0.060,20.452
0.070,21.248
0.080,20.902
0.090,20.894
0.100,20.582
0.110,20.163
0.120,20.890
0.130,20.823
0.140,21.213
0.150,21.263
0.160,21.446
0.170,20.829
0.180,21.208
0.190,21.412
0.200,21.343
0.210,21.273
0.220,21.057
0.230,20.997
0.240,20.969
0.250,21.054
0.260,20.376
0.270,21.502
0.280,20.892
0.290,19.450
0.300,20.019
0.310,20.208
0.320,20.698
0.330,20.612
0.340,19.983
0.350,21.091
0.360,20.375
0.370,20.287
0.380,20.749
0.390,21.989
0.400,22.046
0.410,20.734
0.420,21.755
0.430,20.984
0.440,20.831
0.450,20.479
0.460,20.558
0.470,21.070
0.480,20.813
0.490,19.873
0.500,20.354
0.510,19.646
0.520,20.664
0.530,20.480
0.540,20.583
0.550,20.666
0.560,20.917
0.570,19.802
0.580,20.783
0.590,20.355
0.600,20.711
0.610,19.655
0.620,19.477
0.630,19.955
0.640,20.949
0.650,19.655
0.660,19.136
0.670,20.204
0.680,20.288
0.690,20.466
0.700,19.487
0.710,20.526
0.720,19.940
0.730,19.738
0.740,20.636
0.750,20.211
0.760,19.835
0.770,19.954
0.780,19.451
0.790,20.382
0.800,20.304
0.810,19.734
0.820,20.661
0.830,19.758
0.840,19.924
0.850,20.787
0.860,19.947
0.870,19.470
0.880,19.747
0.890,20.032
0.900,19.102
0.910,19.669
0.920,19.571
0.930,20.033
0.940,19.593
0.950,19.408
0.960,19.966
0.970,19.682
0.980,19.380
0.990,20.182
1.000,19.878
1.010,19.353
1.020,20.287
1.030,20.523
1.040,19.728
1.050,19.709
1.060,19.715
1.070,20.303
1.080,19.315
1.090,20.179
1.100,20.288
1.110,20.061
1.120,19.899
1.130,20.264
1.140,20.181
1.150,20.459
1.160,20.247
1.170,19.136
1.180,20.585
1.190,19.799
1.200,20.088
1.210,19.048
1.220,19.736
1.230,19.881
1.240,19.868
1.250,18.903
1.260,20.052
1.270,18.845
1.280,18.958
1.290,20.086
1.300,19.972
1.310,20.630
1.320,20.111
1.330,20.209
1.340,20.215
1.350,19.661
1.360,18.887
1.370,19.804
1.380,19.802
1.390,20.058
1.400,19.403
1.410,18.937
1.420,19.478
1.430,19.580
1.440,19.758
1.450,19.057
1.460,19.464
1.470,19.467
1.480,19.850
1.490,18.591
1.500,19.326
1.510,19.167
1.520,19.290
1.530,19.626
1.540,20.119
1.550,19.594
1.560,19.562
1.570,19.926
1.580,20.015
1.590,19.801
1.600,19.900
1.610,19.960
1.620,19.426
1.630,19.598
1.640,20.223
1.650,19.968
1.660,19.873
1.670,20.749
1.680,19.209
1.690,19.826
1.700,20.187
1.710,19.673
1.720,19.995
1.730,19.375
1.740,20.060
1.750,19.887
1.760,19.319
1.770,19.509
1.780,18.773
1.790,19.412
1.800,19.674
1.810,20.151
1.820,19.645
1.830,20.761
1.840,19.439
1.850,19.769
1.860,19.715
1.870,19.673
1.880,20.512
1.890,19.850
1.900,19.196
1.910,20.564
1.920,19.793
1.930,19.549
1.940,19.796
1.950,19.941
1.960,19.756
1.970,19.880
1.980,18.764
1.990,19.292
2.000,18.959
2.010,20.898
2.020,19.931
2.030,19.641
2.040,19.039
2.050,19.498
2.060,19.699
2.070,19.253
2.080,19.897
2.090,19.686
2.100,19.775
2.110,20.795
2.120,19.988
2.130,19.561
2.140,19.857
2.150,20.011
2.160,19.650
2.170,19.554
2.180,19.066
2.190,20.146
2.200,20.726
2.210,20.299
2.220,20.846
2.230,20.733
2.240,19.469
2.250,19.926
2.260,19.575
2.270,19.601
2.280,19.476
2.290,19.444
2.300,19.469
2.310,18.895
2.320,19.029
2.330,19.135
2.340,19.578
2.350,19.186
2.360,18.989
2.370,19.812
2.380,19.299
2.390,19.309
2.400,18.867
2.410,19.418
2.420,19.841
2.430,19.817
2.440,19.452
2.450,19.985
2.460,19.611
2.470,20.124
2.480,19.894
2.490,19.347
2.500,19.455
2.510,19.857
2.520,18.906
2.530,19.607
2.540,19.537
2.550,19.763
2.560,20.624
2.570,20.706
2.580,19.794
2.590,20.235
2.600,19.195
2.610,20.436
2.620,19.987
2.630,19.054
2.640,19.917
2.650,19.978
2.660,19.521
2.670,18.974
2.680,19.528
2.690,19.192
2.700,19.615
2.710,18.900
2.720,19.470
2.730,19.430
2.740,19.565
2.750,20.279
2.760,19.888
2.770,19.948
2.780,19.495
2.790,19.189
2.800,19.377
2.810,20.351
2.820,19.720
2.830,20.024
2.840,20.564
2.850,20.173
2.860,20.219
2.870,20.279
2.880,20.279
2.890,20.621
2.900,20.376
2.910,20.259
2.920,20.755
2.930,19.810
2.940,19.600
2.950,19.804
2.960,19.707
2.970,19.558
2.980,19.764
2.990,20.364
3.000,19.744
3.010,19.855
3.020,19.771
3.030,19.896
3.040,19.449
3.050,20.620
3.060,19.836
3.070,20.349
3.080,20.335
3.090,20.158
3.100,20.368
3.110,20.132
3.120,19.901
3.130,21.214
3.140,20.427
3.150,19.977
3.160,19.621
3.170,20.003
3.180,19.449
3.190,20.037
3.200,19.694
3.210,19.696
3.220,19.422
3.230,18.675
3.240,19.096
3.250,19.679
3.260,18.527
3.270,18.193
3.280,18.763
3.290,20.076
3.300,20.152
3.310,19.485
3.320,19.650
3.330,20.044
3.340,20.553
3.350,19.565
3.360,20.291
3.370,19.677
3.380,19.624
3.390,20.798
3.400,20.153
3.410,20.292
3.420,20.388
3.430,21.305
3.440,20.374
3.450,20.309
3.460,20.135
3.470,19.351
3.480,19.447
3.490,19.247
3.500,20.184
3.510,19.182
3.520,19.337
3.530,19.335
3.540,19.365
3.550,19.513
3.560,19.047
3.570,19.157
3.580,19.593
3.590,18.418
3.600,18.981
3.610,18.990
3.620,19.501
3.630,19.908
3.640,19.741
3.650,19.354
3.660,19.254
3.670,20.019
3.680,19.553
3.690,19.465
3.700,18.909
3.710,19.456
3.720,19.307
3.730,18.847
3.740,19.630
3.750,18.272
3.760,18.431
3.770,19.120
3.780,18.588
3.790,18.806
3.800,18.104
3.810,18.854
3.820,19.148
3.830,18.182
3.840,19.322
3.850,19.314
3.860,20.063
3.870,19.291
3.880,19.283
3.890,19.030
3.900,19.261
3.910,19.280
3.920,19.465
3.930,19.273
3.940,19.222
3.950,19.133
3.960,19.066
3.970,19.321
3.980,19.294
3.990,18.745
4.000,18.665
4.010,19.254
4.020,19.085
4.030,18.930
4.040,18.821
4.050,19.285
4.060,18.856
4.070,19.414
4.080,19.115
4.090,19.237
4.100,19.606
4.110,19.243
4.120,19.391
4.130,19.606
4.140,19.363
4.150,18.956
4.160,18.943
4.170,18.855
4.180,18.854
4.190,19.280
4.200,19.363
4.210,20.069
4.220,19.853
4.230,20.303
4.240,20.491
4.250,20.479
4.260,20.084
4.270,19.063
4.280,20.860
4.290,20.280
4.300,19.857
4.310,19.945
4.320,19.616
4.330,19.437
4.340,19.430
4.350,19.300
4.360,19.340
4.370,19.065
4.380,19.128
4.390,19.086
4.400,18.626
4.410,19.570
4.420,19.854
4.430,19.386
4.440,19.885
4.450,19.207
4.460,19.308
4.470,18.653
4.480,20.386
4.490,19.543
4.500,19.813
4.510,18.866
4.520,19.710
4.530,19.019
4.540,19.756
4.550,19.412
4.560,19.293
4.570,19.425
4.580,19.827
4.590,19.173
4.600,20.489
4.610,20.664
4.620,20.384
4.630,20.297
4.640,19.074
4.650,19.332
4.660,19.633
4.670,19.100
4.680,19.152
4.690,19.649
4.700,18.926
4.710,18.840
4.720,19.147
4.730,19.658
4.740,20.822
4.750,20.988
4.760,20.217
4.770,20.046
4.780,19.564
4.790,19.323
4.800,19.662
4.810,20.336
4.820,20.308
4.830,19.856
4.840,20.233
4.850,19.483
4.860,19.264
4.870,20.042
4.880,20.282
4.890,19.966
4.900,20.655
4.910,20.275
4.920,20.132
4.930,20.054
4.940,19.636
4.950,19.125
4.960,18.601
4.970,19.398
4.980,18.941
4.990,19.544
5.000,18.926
5.010,19.608
5.020,19.423
5.030,19.789
5.040,20.118
5.050,19.350
5.060,19.624
5.070,19.523
5.080,20.034
5.090,20.363
5.100,19.603
5.110,20.009
5.120,20.184
5.130,19.257
5.140,19.897
5.150,19.307
5.160,19.104
5.170,19.876
5.180,18.786
5.190,19.090
5.200,18.836
5.210,18.814
5.220,18.974
5.230,19.434
5.240,18.380
5.250,19.001
5.260,18.989
5.270,18.758
5.280,18.365
5.290,19.379
5.300,19.172
5.310,18.833
5.320,19.184
5.330,18.215
5.340,18.626
5.350,18.367
5.360,19.021
5.370,18.871
5.380,18.870
5.390,18.779
5.400,18.684
5.410,18.896
5.420,18.995
5.430,19.426
5.440,18.435
5.450,18.948
5.460,18.530
5.470,19.373
5.480,18.967
5.490,18.790
5.500,18.633
5.510,18.799
5.520,18.858
5.530,19.414
5.540,18.556
5.550,18.989
5.560,19.187
5.570,19.076
5.580,19.058
5.590,19.506
5.600,20.119
5.610,19.645
5.620,20.641
5.630,19.702
5.640,19.748
5.650,18.989
5.660,20.314
5.670,19.575
5.680,18.757
5.690,19.380
5.700,18.955
5.710,19.517
5.720,19.126
5.730,19.170
5.740,19.282
5.750,18.006
5.760,18.984
5.770,19.699
5.780,18.840
5.790,19.554
5.800,19.434
5.810,19.129
5.820,19.627
5.830,19.363
5.840,20.362
5.850,19.942
5.860,19.527
5.870,19.348
5.880,19.197
5.890,19.099
5.900,18.381
5.910,18.986
5.920,19.934
5.930,18.973
5.940,19.163
5.950,18.662
5.960,18.842
5.970,18.899
5.980,19.197
5.990,18.297
6.000,18.829
6.010,19.088
6.020,19.242
6.030,18.220
6.040,17.901
6.050,18.669
6.060,18.391
6.070,19.099
6.080,18.084
6.090,18.631
6.100,18.425
6.110,19.134
6.120,18.867
6.130,18.290
6.140,18.239
6.150,19.485
6.160,19.514
6.170,20.042
6.180,19.549
6.190,18.919
6.200,19.640
6.210,19.341
6.220,19.443
6.230,20.087
6.240,19.579
6.250,19.915
6.260,20.497
6.270,19.967
6.280,19.256
6.290,20.386
6.300,19.476
6.310,19.824
6.320,19.815
6.330,19.679
6.340,19.622
6.350,20.857
6.360,19.815
6.370,19.687
6.380,19.744
6.390,20.272
6.400,19.387
6.410,20.376
6.420,19.764
6.430,20.498
6.440,19.814
6.450,20.129
6.460,19.972
6.470,19.630
6.480,20.117
6.490,20.076
6.500,20.632
6.510,18.687
6.520,19.767
6.530,18.787
6.540,19.123
6.550,18.630
6.560,19.505
6.570,18.922
6.580,19.171
6.590,19.097
6.600,19.463
6.610,19.529
6.620,20.092
6.630,19.945
6.640,20.044
6.650,20.270
6.660,19.980
6.670,20.165
6.680,20.508
6.690,19.385
6.700,19.996
6.710,19.711
6.720,19.975
6.730,19.656
6.740,20.194
6.750,20.163
6.760,20.299
6.770,20.563
6.780,20.751
6.790,20.219
6.800,19.437
6.810,19.520
6.820,21.201
6.830,20.557
6.840,20.827
6.850,20.790
6.860,21.301
6.870,20.053
6.880,20.049
6.890,21.001
6.900,19.794
6.910,20.221
6.920,19.746
6.930,19.869
6.940,19.976
6.950,19.592
6.960,19.894
6.970,19.396
6.980,19.654
6.990,19.060
7.000,19.608
7.010,20.063
7.020,19.992
7.030,20.148
7.040,20.056
7.050,19.854
7.060,19.864
7.070,19.777
7.080,19.792
7.090,19.143
7.100,19.918
7.110,20.027
7.120,19.906
7.130,19.369
7.140,19.622
7.150,20.151
7.160,19.460
7.170,19.171
7.180,19.295
