0.000,0.732298
0.010,0.726338
0.020,0.722758
0.030,0.732482
0.040,0.721538
0.050,0.726363
0.060,0.723552
0.070,0.728304
0.080,0.727310
0.090,0.730378
0.100,0.720896
0.110,0.717787
0.120,0.722938
0.130,0.730784
0.140,0.723475
0.150,0.727726
0.160,0.718056
0.170,0.736255
0.180,0.719264
0.190,0.728547
0.200,0.728814
0.210,0.738682
0.220,0.738272
0.230,0.729889
0.240,0.731367
0.250,0.726198
0.260,0.719735
0.270,0.736696
0.280,0.738234
0.290,0.742073
0.300,0.751829
0.310,0.744093
0.320,0.736532
0.330,0.750068
0.340,0.754650
0.350,0.756915
0.360,0.739326
0.370,0.742125
0.380,0.743678
0.390,0.737666
0.400,0.737766
0.410,0.735949
0.420,0.730621
0.430,0.737983
0.440,0.737766
0.450,0.732278
0.460,0.738598
0.470,0.740529
0.480,0.740302
0.490,0.740952
0.500,0.737756
0.510,0.740646
0.520,0.742574
0.530,0.746776
0.540,0.736714
0.550,0.736383
0.560,0.735117
0.570,0.732604
0.580,0.725189
0.590,0.726135
0.600,0.725545
0.610,0.723582
0.620,0.729629
0.630,0.729823
0.640,0.725633
0.650,0.722313
0.660,0.740509
0.670,0.731493
0.680,0.736930
0.690,0.732050
0.700,0.739578
0.710,0.739141
0.720,0.734632
0.730,0.727798
0.740,0.747813
0.750,0.729141
0.760,0.726863
0.770,0.733493
0.780,0.723614
0.790,0.727845
0.800,0.730750
0.810,0.727680
0.820,0.726952
0.830,0.718620
0.840,0.728259
0.850,0.723886
0.860,0.729119
0.870,0.718266
0.880,0.728270
0.890,0.721189
0.900,0.731252
0.910,0.734149
0.920,0.726430
0.930,0.731027
0.940,0.716161
0.950,0.712663
0.960,0.716704
0.970,0.711251
0.980,0.716885
0.990,0.708316
1.000,0.703430
1.010,0.710966
1.020,0.720915
1.030,0.708591
1.040,0.718453
1.050,0.716773
1.060,0.722052
1.070,0.706104
1.080,0.711725
1.090,0.713004
1.100,0.710335
1.110,0.717769
1.120,0.717549
1.130,0.716753
1.140,0.715444
1.150,0.713545
1.160,0.710782
1.170,0.712974
1.180,0.724265
1.190,0.717655
1.200,0.721234
1.210,0.721165
1.220,0.723122
1.230,0.715605
1.240,0.717689
1.250,0.721633
1.260,0.718889
1.270,0.720309
1.280,0.716197
1.290,0.725670
1.300,0.735174
1.310,0.710972
1.320,0.715919
1.330,0.715659
1.340,0.722585
1.350,0.706728
1.360,0.711605
1.370,0.705390
1.380,0.704951
1.390,0.714937
1.400,0.705952
1.410,0.713208
1.420,0.716237
1.430,0.718680
1.440,0.715136
1.450,0.711578
1.460,0.722751
1.470,0.724352
1.480,0.722217
1.490,0.725830
1.500,0.727353
1.510,0.721931
1.520,0.713669
1.530,0.729081
1.540,0.719327
1.550,0.722738
1.560,0.711783
1.570,0.713441
1.580,0.718852
1.590,0.708795
1.600,0.717051
1.610,0.704295
1.620,0.703795
1.630,0.711201
1.640,0.714406
1.650,0.722134
1.660,0.736707
1.670,0.714286
1.680,0.723640
1.690,0.722942
1.700,0.713361
1.710,0.711307
1.720,0.706633
1.730,0.712405
1.740,0.715822
1.750,0.713143
1.760,0.712606
1.770,0.713061
1.780,0.718138
1.790,0.703887
1.800,0.712316
1.810,0.715287
1.820,0.709308
1.830,0.710025
1.840,0.708264
1.850,0.698990
1.860,0.708191
1.870,0.701218
1.880,0.709534
1.890,0.711840
1.900,0.711001
1.910,0.707925
1.920,0.708990
1.930,0.703155
1.940,0.717014
1.950,0.711691
1.960,0.713362
1.970,0.702962
1.980,0.710129
1.990,0.712716
2.000,0.709952
2.010,0.720966
2.020,0.714140
2.030,0.711816
2.040,0.713782
2.050,0.709466
2.060,0.713726
2.070,0.713000
2.080,0.700181
2.090,0.720297
2.100,0.711339
2.110,0.705326
2.120,0.719617
2.130,0.714192
2.140,0.705435
2.150,0.701623
2.160,0.703903
2.170,0.708229
2.180,0.697660
2.190,0.710886
2.200,0.713288
2.210,0.706116
2.220,0.708669
2.230,0.713897
2.240,0.696843
2.250,0.711075
2.260,0.715337
2.270,0.708413
2.280,0.705130
2.290,0.715839
2.300,0.708302
2.310,0.722457
2.320,0.709140
2.330,0.696827
2.340,0.700006
2.350,0.716312
2.360,0.720717
2.370,0.702291
2.380,0.708475
2.390,0.701024
2.400,0.712510
2.410,0.711833
2.420,0.716206
2.430,0.715222
2.440,0.706116
2.450,0.705153
2.460,0.696464
2.470,0.705147
2.480,0.707027
2.490,0.706343
2.500,0.700606
2.510,0.710106
2.520,0.697886
2.530,0.700959
2.540,0.704610
2.550,0.713033
2.560,0.729353
2.570,0.715864
2.580,0.712856
2.590,0.719058
2.600,0.715518
2.610,0.726978
2.620,0.723527
2.630,0.715234
2.640,0.723208
2.650,0.715428
2.660,0.722316
2.670,0.725273
2.680,0.725868
2.690,0.732927
2.700,0.723216
2.710,0.729552
2.720,0.721707
2.730,0.716600
2.740,0.724328
2.750,0.729840
2.760,0.739140
2.770,0.723099
2.780,0.730201
2.790,0.728805
2.800,0.720516
2.810,0.713294
2.820,0.718998
2.830,0.717720
2.840,0.717895
2.850,0.721337
2.860,0.729247
2.870,0.725402
2.880,0.721430
2.890,0.728846
2.900,0.719714
2.910,0.726323
2.920,0.725876
2.930,0.721177
2.940,0.728000
2.950,0.721273
2.960,0.723529
2.970,0.720748
2.980,0.712018
2.990,0.708559
3.000,0.712388
3.010,0.720710
3.020,0.719899
3.030,0.722826
3.040,0.717377
3.050,0.717046
3.060,0.713223
3.070,0.716281
3.080,0.713274
3.090,0.722490
3.100,0.716499
3.110,0.715975
3.120,0.708984
3.130,0.702220
3.140,0.712984
3.150,0.715633
3.160,0.716248
3.170,0.720052
3.180,0.711723
3.190,0.719978
3.200,0.727829
3.210,0.740438
3.220,0.733302
3.230,0.727355
3.240,0.723195
3.250,0.722648
3.260,0.722930
3.270,0.716011
3.280,0.711140
3.290,0.725443
3.300,0.711633
3.310,0.709194
3.320,0.718375
3.330,0.715021
3.340,0.714697
3.350,0.715026
3.360,0.717904
3.370,0.719098
3.380,0.716352
3.390,0.714051
3.400,0.713816
3.410,0.706130
3.420,0.722023
3.430,0.727877
3.440,0.719922
3.450,0.715781
3.460,0.725098
3.470,0.713731
3.480,0.707183
3.490,0.708605
3.500,0.713196
3.510,0.717785
3.520,0.722728
3.530,0.706789
3.540,0.719621
3.550,0.714075
3.560,0.727903
3.570,0.732777
3.580,0.721298
3.590,0.724645
3.600,0.723811
3.610,0.720686
3.620,0.721957
3.630,0.723669
3.640,0.715207
3.650,0.713371
3.660,0.716004
3.670,0.720470
3.680,0.702649
3.690,0.705298
3.700,0.697584
3.710,0.702390
3.720,0.697704
3.730,0.714970
3.740,0.711019
3.750,0.702032
3.760,0.710356
3.770,0.702150
3.780,0.709737
3.790,0.704897
3.800,0.700031
3.810,0.705861
3.820,0.708804
3.830,0.722251
3.840,0.719155
3.850,0.715756
3.860,0.706111
3.870,0.704665
3.880,0.704883
3.890,0.701597
3.900,0.696281
3.910,0.702595
3.920,0.704300
3.930,0.713531
3.940,0.710874
3.950,0.720501
3.960,0.715311
3.970,0.711266
3.980,0.708009
3.990,0.716816
4.000,0.703928
4.010,0.714674
4.020,0.708905
4.030,0.711945
4.040,0.712425
4.050,0.722826
4.060,0.716677
4.070,0.711584
4.080,0.726215
4.090,0.712215
4.100,0.715434
4.110,0.710489
4.120,0.719566
4.130,0.711394
4.140,0.720431
4.150,0.722294
4.160,0.721414
4.170,0.717943
4.180,0.719562
4.190,0.722948
4.200,0.715380
4.210,0.723176
4.220,0.714172
4.230,0.721307
4.240,0.708719
4.250,0.719640
4.260,0.718053
4.270,0.706305
4.280,0.717020
